Crop_Year,State,District,Crop,Yield,Crop_Cat,Area,Production
2010,Karnataka,Dharwad,Sesamum,0.62205,Other,1270.0,790.0
2011,Karnataka,Dharwad,Sesamum,0.46429000000000004,Other,1120.0,520.0
2012,Karnataka,Dharwad,Sesamum,0.14493,Other,690.0,100.0
2013,Karnataka,Dharwad,Sesamum,0.47945,Other,730.0,350.0
2014,Karnataka,Dharwad,Sesamum,0.62791,Other,860.0,540.0
2015,Karnataka,Dharwad,Sesamum,0.20408,Other,490.0,100.0
2016,Karnataka,Dharwad,Sesamum,0.49083,Other,440.0,210.0
2017,Karnataka,Dharwad,Sesamum,1.0249000000000001,Other,240.0,250.0
2010,Karnataka,Belgaum,Sesamum,0.16129,Other,620.0,100.0
2011,Karnataka,Belgaum,Sesamum,0.12,Other,500.0,60.0
2012,Karnataka,Belgaum,Sesamum,0.10714,Other,280.0,30.0
2013,Karnataka,Belgaum,Sesamum,0.21875,Other,320.0,70.0
2014,Karnataka,Belgaum,Sesamum,0.875,Other,160.0,140.0
2015,Karnataka,Belgaum,Sesamum,0.36363999999999996,Other,110.0,40.0
2016,Karnataka,Belgaum,Sesamum,0.75655,Other,270.0,200.0
2017,Karnataka,Belgaum,Sesamum,0.61905,Other,80.0,50.0
2010,Karnataka,Bijapur / Vijayapura,Sesamum,0.75081,Other,3090.0,2320.0
2011,Karnataka,Bijapur / Vijayapura,Sesamum,0.16558,Other,3080.0,510.0
2012,Karnataka,Bijapur / Vijayapura,Sesamum,0.13793,Other,290.0,40.0
2013,Karnataka,Bijapur / Vijayapura,Sesamum,0.31655,Other,1390.0,440.0
2014,Karnataka,Bijapur / Vijayapura,Sesamum,0.2449,Other,490.0,120.0
2015,Karnataka,Bijapur / Vijayapura,Sesamum,0.25,Other,600.0,150.0
2016,Karnataka,Bijapur / Vijayapura,Sesamum,0.5688500000000001,Other,440.0,250.0
2017,Karnataka,Bijapur / Vijayapura,Sesamum,0.94638,Other,370.0,350.0
2010,Karnataka,Bidar,Sesamum,0.43811,Other,5090.0,2230.0
2011,Karnataka,Bidar,Sesamum,0.33238999999999996,Other,3550.0,1180.0
2012,Karnataka,Bidar,Sesamum,0.5469299999999999,Other,3090.0,1690.0
2013,Karnataka,Bidar,Sesamum,0.45882,Other,2550.0,1170.0
2014,Karnataka,Bidar,Sesamum,0.24878,Other,2050.0,510.0
2015,Karnataka,Bidar,Sesamum,0.25524,Other,5720.0,1460.0
2016,Karnataka,Bidar,Sesamum,0.69836,Other,2320.0,1620.0
2017,Karnataka,Bidar,Sesamum,1.15048,Other,1050.0,1210.0
2010,Karnataka,Raichur,Sesamum,0.44181,Other,13060.0,5770.0
2011,Karnataka,Raichur,Sesamum,0.29972000000000004,Other,10610.0,3180.0
2012,Karnataka,Raichur,Sesamum,0.56064,Other,4370.0,2450.0
2013,Karnataka,Raichur,Sesamum,0.8986000000000001,Other,6410.0,5760.0
2014,Karnataka,Raichur,Sesamum,0.61425,Other,11510.0,7070.0
2015,Karnataka,Raichur,Sesamum,0.12514,Other,9110.0,1140.0
2016,Karnataka,Raichur,Sesamum,0.43427,Other,12450.0,5410.0
2017,Karnataka,Raichur,Sesamum,1.07134,Other,5450.0,5840.0
2010,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.33375,Other,16000.0,5340.0
2011,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.42275999999999997,Other,6150.0,2600.0
2012,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.45704,Other,5820.0,2660.0
2013,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.58094,Other,5560.0,3230.0
2014,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.50547,Other,4570.0,2310.0
2015,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.29248,Other,3590.0,1050.0
2016,Karnataka,Gulbarga / Kalaburagi,Sesamum,0.8699,Other,9290.0,8080.0
2017,Karnataka,Gulbarga / Kalaburagi,Sesamum,1.61206,Other,6100.0,9840.0
2010,Karnataka,Dakshina Kannada,Sesamum,0.58209,Other,670.0,390.0
2011,Karnataka,Dakshina Kannada,Sesamum,0.60909,Other,1100.0,670.0
2017,Karnataka,Dakshina Kannada,Sesamum,0.87781,Other,310.0,270.0
2010,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.64211,Other,950.0,610.0
2012,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.52419,Other,1240.0,650.0
2013,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.67391,Other,2300.0,1550.0
2014,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.7462300000000001,Other,3980.0,2970.0
2015,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.6257,Other,1790.0,1120.0
2016,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.42985,Other,1560.0,670.0
2017,Tamil Nadu,Chengalpattu MGR / Kanchipuram,Sesamum,0.5822,Other,1700.0,990.0
2010,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.52923,Other,6330.0,3350.0
2012,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.5375,Other,4800.0,2580.0
2013,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.72727,Other,15070.0,10960.0
2014,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.82068,Other,13830.0,11350.0
2015,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.71542,Other,10120.0,7240.0
2016,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.5308200000000001,Other,7980.0,4240.0
2017,Tamil Nadu,South Arcot / Cuddalore,Sesamum,0.5465,Other,9300.0,5080.0
2010,Tamil Nadu,North Arcot / Vellore,Sesamum,0.6214299999999999,Other,1400.0,870.0
2012,Tamil Nadu,North Arcot / Vellore,Sesamum,0.76042,Other,1920.0,1460.0
2013,Tamil Nadu,North Arcot / Vellore,Sesamum,0.69328,Other,2380.0,1650.0
2014,Tamil Nadu,North Arcot / Vellore,Sesamum,0.68037,Other,4380.0,2980.0
2015,Tamil Nadu,North Arcot / Vellore,Sesamum,0.68067,Other,1190.0,810.0
2016,Tamil Nadu,North Arcot / Vellore,Sesamum,0.32583999999999996,Other,1510.0,490.0
2017,Tamil Nadu,North Arcot / Vellore,Sesamum,0.5920700000000001,Other,2320.0,1370.0
2010,Tamil Nadu,Salem,Sesamum,0.60627,Other,5740.0,3480.0
2012,Tamil Nadu,Salem,Sesamum,0.6620499999999999,Other,3610.0,2390.0
2013,Tamil Nadu,Salem,Sesamum,0.67273,Other,3300.0,2220.0
2014,Tamil Nadu,Salem,Sesamum,0.7852,Other,4190.0,3290.0
2015,Tamil Nadu,Salem,Sesamum,0.7180599999999999,Other,7200.0,5170.0
2016,Tamil Nadu,Salem,Sesamum,0.45411,Other,1250.0,570.0
2017,Tamil Nadu,Salem,Sesamum,0.69405,Other,3920.0,2720.0
2010,Tamil Nadu,Coimbatore,Sesamum,0.53318,Other,2180.0,1170.0
2012,Tamil Nadu,Coimbatore,Sesamum,0.49186,Other,1530.0,750.0
2013,Tamil Nadu,Coimbatore,Sesamum,0.4638,Other,2560.0,1180.0
2014,Tamil Nadu,Coimbatore,Sesamum,0.5244099999999999,Other,2760.0,1450.0
2015,Tamil Nadu,Coimbatore,Sesamum,0.44198000000000004,Other,2020.0,900.0
2016,Tamil Nadu,Coimbatore,Sesamum,0.38298000000000004,Other,1430.0,550.0
2017,Tamil Nadu,Coimbatore,Sesamum,0.58965,Other,1950.0,1150.0
2010,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.5783200000000001,Other,14600.0,8440.0
2012,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.55687,Other,6870.0,3830.0
2013,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.63564,Other,11070.0,7030.0
2014,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.69117,Other,15360.0,10610.0
2015,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.6503300000000001,Other,10460.0,6800.0
2016,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.34811000000000003,Other,4470.0,1550.0
2017,Tamil Nadu,Tiruchirapalli / Trichy,Sesamum,0.6115,Other,11310.0,6920.0
2010,Tamil Nadu,Thanjavur,Sesamum,0.51169,Other,9760.0,4990.0
2012,Tamil Nadu,Thanjavur,Sesamum,0.49612,Other,7310.0,3630.0
2013,Tamil Nadu,Thanjavur,Sesamum,0.58882,Other,10770.0,6340.0
2014,Tamil Nadu,Thanjavur,Sesamum,0.55972,Other,11250.0,6300.0
2015,Tamil Nadu,Thanjavur,Sesamum,0.5193300000000001,Other,7000.0,3630.0
2016,Tamil Nadu,Thanjavur,Sesamum,0.30128,Other,6040.0,1820.0
2017,Tamil Nadu,Thanjavur,Sesamum,0.48884,Other,6280.0,3070.0
2010,Tamil Nadu,Madurai,Sesamum,0.57399,Other,2230.0,1280.0
2012,Tamil Nadu,Madurai,Sesamum,0.43137000000000003,Other,2040.0,880.0
2013,Tamil Nadu,Madurai,Sesamum,0.49845999999999996,Other,3250.0,1620.0
2014,Tamil Nadu,Madurai,Sesamum,0.6628200000000001,Other,3470.0,2300.0
2015,Tamil Nadu,Madurai,Sesamum,0.80564,Other,3190.0,2570.0
2016,Tamil Nadu,Madurai,Sesamum,0.36416000000000004,Other,1740.0,630.0
2017,Tamil Nadu,Madurai,Sesamum,0.36033,Other,1820.0,650.0
2010,Tamil Nadu,Ramananthapuram,Sesamum,0.20513,Other,3120.0,640.0
2012,Tamil Nadu,Ramananthapuram,Sesamum,0.25751,Other,2330.0,600.0
2013,Tamil Nadu,Ramananthapuram,Sesamum,0.16995,Other,4059.9999999999995,690.0
2014,Tamil Nadu,Ramananthapuram,Sesamum,0.84416,Other,3080.0,2600.0
2015,Tamil Nadu,Ramananthapuram,Sesamum,0.25694,Other,1440.0,370.0
2016,Tamil Nadu,Ramananthapuram,Sesamum,0.13588999999999998,Other,1640.0,220.0
2017,Tamil Nadu,Ramananthapuram,Sesamum,0.36469999999999997,Other,2140.0,780.0
2010,Tamil Nadu,Thirunelveli,Sesamum,0.29787,Other,1880.0,560.0
2012,Tamil Nadu,Thirunelveli,Sesamum,0.24837,Other,1530.0,380.0
2013,Tamil Nadu,Thirunelveli,Sesamum,0.24599000000000001,Other,1870.0,460.0
2014,Tamil Nadu,Thirunelveli,Sesamum,0.47449,Other,1960.0,930.0
2015,Tamil Nadu,Thirunelveli,Sesamum,0.48125,Other,1600.0,770.0
2016,Tamil Nadu,Thirunelveli,Sesamum,0.14545,Other,610.0,90.0
2017,Tamil Nadu,Thirunelveli,Sesamum,0.37351999999999996,Other,850.0,320.0
2010,Maharashtra,Thane,Sesamum,0.5,Other,600.0,300.0
2011,Maharashtra,Thane,Sesamum,0.5,Other,1100.0,550.0
2012,Maharashtra,Thane,Sesamum,0.41429000000000005,Other,700.0,290.0
2013,Maharashtra,Thane,Sesamum,0.28570999999999996,Other,700.0,200.0
2014,Maharashtra,Thane,Sesamum,0.25,Other,400.0,100.0
2015,Maharashtra,Thane,Sesamum,0.53226,Other,620.0,330.0
2016,Maharashtra,Thane,Sesamum,0.23876,Other,710.0,170.0
2017,Maharashtra,Thane,Sesamum,0.54545,Other,550.0,300.0
2010,Maharashtra,Raigad,Sesamum,0.5,Other,200.0,100.0
2011,Maharashtra,Raigad,Sesamum,0.25,Other,200.0,50.0
2012,Maharashtra,Raigad,Sesamum,0.4,Other,100.0,40.0
2015,Maharashtra,Raigad,Sesamum,0.3,Other,100.0,30.0
2016,Maharashtra,Raigad,Sesamum,0.35908999999999996,Other,220.0,80.0
2010,Maharashtra,Ratnagiri,Sesamum,0.5,Other,200.0,100.0
2011,Maharashtra,Ratnagiri,Sesamum,0.33332999999999996,Other,300.0,100.0
2012,Maharashtra,Ratnagiri,Sesamum,0.4,Other,200.0,80.0
2015,Maharashtra,Ratnagiri,Sesamum,0.14286000000000001,Other,140.0,20.0
2016,Maharashtra,Ratnagiri,Sesamum,0.35556,Other,60.0,20.0
2017,Maharashtra,Ratnagiri,Sesamum,0.3,Other,40.0,10.0
2011,Maharashtra,Nasik,Sesamum,0.5,Other,100.0,50.0
2012,Maharashtra,Nasik,Sesamum,0.42857,Other,140.0,60.0
2016,Maharashtra,Nasik,Sesamum,0.375,Other,20.0,10.0
2017,Maharashtra,Nasik,Sesamum,0.30302999999999997,Other,30.0,10.0
2010,Maharashtra,Dhule,Sesamum,0.46818,Other,4400.0,2060.0
2011,Maharashtra,Dhule,Sesamum,0.35263,Other,1900.0,670.0
2012,Maharashtra,Dhule,Sesamum,0.545,Other,2000.0,1090.0
2013,Maharashtra,Dhule,Sesamum,0.21428999999999998,Other,2800.0,600.0
2014,Maharashtra,Dhule,Sesamum,0.32143,Other,2800.0,900.0
2015,Maharashtra,Dhule,Sesamum,0.27187,Other,3200.0,870.0
2016,Maharashtra,Dhule,Sesamum,0.21662,Other,1690.0,360.0
2017,Maharashtra,Dhule,Sesamum,0.27112,Other,510.0,140.0
2010,Maharashtra,Jalgaon,Sesamum,0.50612,Other,14700.0,7440.0
2011,Maharashtra,Jalgaon,Sesamum,0.54286,Other,7700.0,4180.0
2012,Maharashtra,Jalgaon,Sesamum,0.37671,Other,7300.0,2750.0
2013,Maharashtra,Jalgaon,Sesamum,0.36986,Other,7300.0,2700.0
2014,Maharashtra,Jalgaon,Sesamum,0.35294,Other,3400.0,1200.0
2015,Maharashtra,Jalgaon,Sesamum,0.19355,Other,3100.0,600.0
2016,Maharashtra,Jalgaon,Sesamum,0.25917,Other,3430.0,890.0
2017,Maharashtra,Jalgaon,Sesamum,0.34308,Other,3630.0,1240.0
2010,Maharashtra,Ahmednagar,Sesamum,0.21666999999999997,Other,600.0,130.0
2011,Maharashtra,Ahmednagar,Sesamum,0.22857,Other,700.0,160.0
2012,Maharashtra,Ahmednagar,Sesamum,0.2,Other,300.0,60.0
2013,Maharashtra,Ahmednagar,Sesamum,0.25,Other,800.0,200.0
2016,Maharashtra,Ahmednagar,Sesamum,0.20982,Other,220.0,50.0
2017,Maharashtra,Ahmednagar,Sesamum,0.32353,Other,240.0,80.0
2010,Maharashtra,Pune,Sesamum,0.22381,Other,2100.0,470.0
2011,Maharashtra,Pune,Sesamum,0.28889,Other,1800.0,520.0
2012,Maharashtra,Pune,Sesamum,0.20556,Other,1800.0,370.0
2013,Maharashtra,Pune,Sesamum,0.30769,Other,1300.0,400.0
2015,Maharashtra,Pune,Sesamum,0.09589,Other,730.0,70.0
2016,Maharashtra,Pune,Sesamum,0.25941000000000003,Other,740.0,190.0
2017,Maharashtra,Pune,Sesamum,0.31399,Other,880.0,280.0
2010,Maharashtra,Satara,Sesamum,0.25,Other,200.0,50.0
2011,Maharashtra,Satara,Sesamum,0.3,Other,300.0,90.0
2012,Maharashtra,Satara,Sesamum,0.2,Other,100.0,20.0
2015,Maharashtra,Satara,Sesamum,0.1,Other,100.0,10.0
2010,Maharashtra,Sangli,Sesamum,0.26667,Other,300.0,80.0
2011,Maharashtra,Sangli,Sesamum,0.3,Other,100.0,30.0
2012,Maharashtra,Sangli,Sesamum,0.3,Other,100.0,30.0
2013,Maharashtra,Sangli,Sesamum,0.2,Other,100.0,20.0
2016,Maharashtra,Sangli,Sesamum,0.25,Other,20.0,10.0
2017,Maharashtra,Sangli,Sesamum,0.9090900000000001,Other,20.0,20.0
2010,Maharashtra,Solapur,Sesamum,0.225,Other,400.0,90.0
2011,Maharashtra,Solapur,Sesamum,0.3,Other,300.0,90.0
2012,Maharashtra,Solapur,Sesamum,0.2,Other,300.0,60.0
2013,Maharashtra,Solapur,Sesamum,0.33332999999999996,Other,300.0,100.0
2014,Maharashtra,Solapur,Sesamum,0.5,Other,200.0,100.0
2015,Maharashtra,Solapur,Sesamum,0.36363999999999996,Other,110.0,40.0
2016,Maharashtra,Solapur,Sesamum,0.27273000000000003,Other,190.0,50.0
2017,Maharashtra,Solapur,Sesamum,0.35108999999999996,Other,410.0,140.0
2016,Maharashtra,Kolhapur,Sesamum,0.26923,Other,30.0,10.0
2010,Maharashtra,Aurangabad,Sesamum,0.27,Other,2000.0,540.0
2011,Maharashtra,Aurangabad,Sesamum,0.18571000000000001,Other,1400.0,260.0
2012,Maharashtra,Aurangabad,Sesamum,0.24167,Other,1200.0,290.0
2013,Maharashtra,Aurangabad,Sesamum,0.33332999999999996,Other,900.0,300.0
2015,Maharashtra,Aurangabad,Sesamum,0.09523999999999999,Other,630.0,60.0
2016,Maharashtra,Aurangabad,Sesamum,0.18295,Other,560.0,100.0
2017,Maharashtra,Aurangabad,Sesamum,0.14951,Other,520.0,80.0
2010,Maharashtra,Parbhani,Sesamum,0.22691999999999998,Other,5200.0,1180.0
2011,Maharashtra,Parbhani,Sesamum,0.25532,Other,4700.0,1200.0
2012,Maharashtra,Parbhani,Sesamum,0.22857,Other,4900.0,1120.0
2013,Maharashtra,Parbhani,Sesamum,0.24098,Other,6100.0,1470.0
2015,Maharashtra,Parbhani,Sesamum,0.07456,Other,4560.0,340.0
2016,Maharashtra,Parbhani,Sesamum,0.17345,Other,3540.0,610.0
2017,Maharashtra,Parbhani,Sesamum,0.14259,Other,1600.0,230.0
2010,Maharashtra,Beed,Sesamum,0.27082999999999996,Other,2400.0,650.0
2011,Maharashtra,Beed,Sesamum,0.28947,Other,1900.0,550.0
2012,Maharashtra,Beed,Sesamum,0.24211000000000002,Other,1900.0,460.0
2013,Maharashtra,Beed,Sesamum,0.33332999999999996,Other,2400.0,800.0
2014,Maharashtra,Beed,Sesamum,0.17241,Other,2900.0,500.0
2015,Maharashtra,Beed,Sesamum,0.07576000000000001,Other,3300.0,250.0
2016,Maharashtra,Beed,Sesamum,0.18359999999999999,Other,5670.0,1040.0
2017,Maharashtra,Beed,Sesamum,0.15184,Other,6600.0,1000.0
2010,Maharashtra,Nanded,Sesamum,0.2871,Other,3100.0,890.0
2011,Maharashtra,Nanded,Sesamum,0.21786000000000003,Other,2800.0,610.0
2012,Maharashtra,Nanded,Sesamum,0.27692,Other,2600.0,720.0
2013,Maharashtra,Nanded,Sesamum,0.15788999999999997,Other,1900.0,300.0
2014,Maharashtra,Nanded,Sesamum,0.07143000000000001,Other,1400.0,100.0
2015,Maharashtra,Nanded,Sesamum,0.13333,Other,1500.0,200.0
2016,Maharashtra,Nanded,Sesamum,0.16613999999999998,Other,2540.0,420.0
2017,Maharashtra,Nanded,Sesamum,0.31971,Other,3210.0,1020.0
2010,Maharashtra,Osmanabad,Sesamum,0.20759,Other,7900.0,1640.0
2011,Maharashtra,Osmanabad,Sesamum,0.25976,Other,8200.0,2130.0
2012,Maharashtra,Osmanabad,Sesamum,0.22441999999999998,Other,8600.0,1930.0
2013,Maharashtra,Osmanabad,Sesamum,0.26189999999999997,Other,8400.0,2200.0
2014,Maharashtra,Osmanabad,Sesamum,0.12,Other,7500.0,900.0
2015,Maharashtra,Osmanabad,Sesamum,0.09259,Other,5400.0,500.0
2016,Maharashtra,Osmanabad,Sesamum,0.18844999999999998,Other,6560.0,1240.0
2017,Maharashtra,Osmanabad,Sesamum,0.12715,Other,6500.0,830.0
2010,Maharashtra,Buldhana,Sesamum,0.35333,Other,3000.0,1060.0
2011,Maharashtra,Buldhana,Sesamum,0.24516,Other,3100.0,760.0
2012,Maharashtra,Buldhana,Sesamum,0.16666999999999998,Other,900.0,150.0
2013,Maharashtra,Buldhana,Sesamum,0.25,Other,800.0,200.0
2014,Maharashtra,Buldhana,Sesamum,0.25,Other,800.0,200.0
2015,Maharashtra,Buldhana,Sesamum,0.20476,Other,2100.0,430.0
2016,Maharashtra,Buldhana,Sesamum,0.29701,Other,1940.0,580.0
2017,Maharashtra,Buldhana,Sesamum,0.21311000000000002,Other,1820.0,390.0
2010,Maharashtra,Akola,Sesamum,0.41364,Other,2200.0,910.0
2011,Maharashtra,Akola,Sesamum,0.35625,Other,1600.0,570.0
2012,Maharashtra,Akola,Sesamum,0.23889,Other,1800.0,430.0
2013,Maharashtra,Akola,Sesamum,0.14286000000000001,Other,1400.0,200.0
2014,Maharashtra,Akola,Sesamum,0.1,Other,1000.0,100.0
2015,Maharashtra,Akola,Sesamum,0.11475,Other,1220.0,140.0
2016,Maharashtra,Akola,Sesamum,0.2393,Other,1500.0,360.0
2017,Maharashtra,Akola,Sesamum,0.16943,Other,1330.0,220.0
2010,Maharashtra,Amarawati,Sesamum,0.38333,Other,600.0,230.0
2011,Maharashtra,Amarawati,Sesamum,0.28889,Other,900.0,260.0
2012,Maharashtra,Amarawati,Sesamum,0.2125,Other,800.0,170.0
2015,Maharashtra,Amarawati,Sesamum,0.25,Other,40.0,10.0
2016,Maharashtra,Amarawati,Sesamum,0.26316,Other,80.0,20.0
2017,Maharashtra,Amarawati,Sesamum,0.18333000000000002,Other,60.0,10.0
2010,Maharashtra,Yeotmal,Sesamum,0.37777999999999995,Other,900.0,340.0
2011,Maharashtra,Yeotmal,Sesamum,0.28889,Other,900.0,260.0
2012,Maharashtra,Yeotmal,Sesamum,0.21428999999999998,Other,700.0,150.0
2013,Maharashtra,Yeotmal,Sesamum,0.2,Other,500.0,100.0
2016,Maharashtra,Yeotmal,Sesamum,0.24803999999999998,Other,770.0,190.0
2017,Maharashtra,Yeotmal,Sesamum,0.2,Other,630.0,130.0
2011,Maharashtra,Wardha,Sesamum,0.3,Other,200.0,60.0
2010,Maharashtra,Nagpur,Sesamum,0.35,Other,200.0,70.0
2011,Maharashtra,Nagpur,Sesamum,0.3,Other,100.0,30.0
2012,Maharashtra,Nagpur,Sesamum,0.4,Other,200.0,80.0
2015,Maharashtra,Nagpur,Sesamum,0.2,Other,100.0,20.0
2016,Maharashtra,Nagpur,Sesamum,0.27777999999999997,Other,50.0,10.0
2010,Maharashtra,Bhandara,Sesamum,0.36875,Other,1600.0,590.0
2011,Maharashtra,Bhandara,Sesamum,0.28125,Other,1600.0,450.0
2012,Maharashtra,Bhandara,Sesamum,0.46470999999999996,Other,1700.0,790.0
2013,Maharashtra,Bhandara,Sesamum,0.21053,Other,1900.0,400.0
2015,Maharashtra,Bhandara,Sesamum,0.16666999999999998,Other,1800.0,300.0
2016,Maharashtra,Bhandara,Sesamum,0.27273000000000003,Other,1870.0,510.0
2017,Maharashtra,Bhandara,Sesamum,0.19207,Other,1970.0,380.0
2010,Maharashtra,Chandrapur,Sesamum,0.32222,Other,2700.0,870.0
2011,Maharashtra,Chandrapur,Sesamum,0.29444,Other,3600.0,1060.0
2012,Maharashtra,Chandrapur,Sesamum,0.43333,Other,1200.0,520.0
2013,Maharashtra,Chandrapur,Sesamum,0.125,Other,800.0,100.0
2015,Maharashtra,Chandrapur,Sesamum,0.22222,Other,900.0,200.0
2016,Maharashtra,Chandrapur,Sesamum,0.31604000000000004,Other,1060.0,330.0
2017,Maharashtra,Chandrapur,Sesamum,0.20856,Other,750.0,160.0
2010,Gujarat,Ahmedabad,Sesamum,0.39241000000000004,Other,5740.0,2250.0
2011,Gujarat,Ahmedabad,Sesamum,0.42938,Other,4090.0,1750.0
2012,Gujarat,Ahmedabad,Sesamum,0.46981,Other,1950.0,920.0
2013,Gujarat,Ahmedabad,Sesamum,0.35908999999999996,Other,2240.0,800.0
2014,Gujarat,Ahmedabad,Sesamum,0.76751,Other,3070.0,2360.0
2015,Gujarat,Ahmedabad,Sesamum,0.5901799999999999,Other,7670.0,4520.0
2016,Gujarat,Ahmedabad,Sesamum,0.42472000000000004,Other,3870.0,1640.0
2017,Gujarat,Ahmedabad,Sesamum,0.6173200000000001,Other,3160.0,1950.0
2010,Gujarat,Amreli,Sesamum,0.45,Other,20000.0,9000.0
2011,Gujarat,Amreli,Sesamum,0.35971,Other,13900.0,5000.0
2012,Gujarat,Amreli,Sesamum,0.44156,Other,7700.0,3400.0
2013,Gujarat,Amreli,Sesamum,0.46368,Other,8260.0,3830.0
2014,Gujarat,Amreli,Sesamum,0.5996,Other,10090.0,6050.0
2015,Gujarat,Amreli,Sesamum,0.47631999999999997,Other,7390.0,3520.0
2016,Gujarat,Amreli,Sesamum,0.62212,Other,7250.0,4510.0
2017,Gujarat,Amreli,Sesamum,0.6252000000000001,Other,5640.0,3530.0
2010,Gujarat,Banaskantha,Sesamum,0.46114,Other,19300.0,8900.0
2011,Gujarat,Banaskantha,Sesamum,0.46023000000000003,Other,17600.0,8100.0
2012,Gujarat,Banaskantha,Sesamum,0.48718,Other,11700.0,5700.0
2013,Gujarat,Banaskantha,Sesamum,0.55576,Other,10670.0,5930.0
2014,Gujarat,Banaskantha,Sesamum,0.57357,Other,12030.0,6900.0
2015,Gujarat,Banaskantha,Sesamum,0.11184000000000001,Other,6080.0,680.0
2016,Gujarat,Banaskantha,Sesamum,0.39426,Other,10740.0,4230.0
2017,Gujarat,Banaskantha,Sesamum,0.42852999999999997,Other,3180.0,1360.0
2010,Gujarat,Bharuch,Sesamum,0.3,Other,2000.0,600.0
2011,Gujarat,Bharuch,Sesamum,0.23529,Other,1700.0,400.0
2012,Gujarat,Bharuch,Sesamum,0.15385,Other,1300.0,200.0
2013,Gujarat,Bharuch,Sesamum,0.25641,Other,780.0,200.0
2014,Gujarat,Bharuch,Sesamum,0.32558,Other,430.0,140.0
2015,Gujarat,Bharuch,Sesamum,0.22449000000000002,Other,490.0,110.0
2016,Gujarat,Bharuch,Sesamum,0.51911,Other,500.0,260.0
2017,Gujarat,Bharuch,Sesamum,0.59382,Other,420.0,250.0
2010,Gujarat,Vadodara / Baroda,Sesamum,0.40741000000000005,Other,2700.0,1100.0
2011,Gujarat,Vadodara / Baroda,Sesamum,0.5,Other,400.0,200.0
2012,Gujarat,Vadodara / Baroda,Sesamum,0.28570999999999996,Other,700.0,200.0
2013,Gujarat,Vadodara / Baroda,Sesamum,0.5,Other,280.0,140.0
2014,Gujarat,Vadodara / Baroda,Sesamum,0.5142899999999999,Other,700.0,360.0
2015,Gujarat,Vadodara / Baroda,Sesamum,0.43901999999999997,Other,410.0,180.0
2016,Gujarat,Vadodara / Baroda,Sesamum,0.4928,Other,350.0,170.0
2017,Gujarat,Vadodara / Baroda,Sesamum,0.5472100000000001,Other,520.0,280.0
2010,Gujarat,Bhavnagar,Sesamum,0.66387,Other,23800.0,15800.0
2011,Gujarat,Bhavnagar,Sesamum,0.48815,Other,21100.0,10300.0
2012,Gujarat,Bhavnagar,Sesamum,0.175,Other,12000.0,2100.0
2013,Gujarat,Bhavnagar,Sesamum,0.6965,Other,10280.0,7160.0
2014,Gujarat,Bhavnagar,Sesamum,0.83461,Other,12510.0,10440.0
2015,Gujarat,Bhavnagar,Sesamum,0.53986,Other,17130.0,9250.0
2016,Gujarat,Bhavnagar,Sesamum,0.7718400000000001,Other,13320.0,10280.0
2017,Gujarat,Bhavnagar,Sesamum,0.77326,Other,13940.0,10780.0
2010,Gujarat,Valsad,Sesamum,1.0,Other,100.0,100.0
2016,Gujarat,Valsad,Sesamum,0.5555599999999999,Other,10.0,10.0
2010,Gujarat,Jamnagar,Sesamum,0.44076,Other,21100.0,9300.0
2011,Gujarat,Jamnagar,Sesamum,0.52989,Other,36800.0,19500.0
2012,Gujarat,Jamnagar,Sesamum,0.47520999999999997,Other,24200.0,11500.0
2013,Gujarat,Jamnagar,Sesamum,0.57816,Other,16760.0,9690.0
2014,Gujarat,Jamnagar,Sesamum,0.54503,Other,22450.0,12240.0
2015,Gujarat,Jamnagar,Sesamum,0.31518999999999997,Other,17480.0,5510.0
2016,Gujarat,Jamnagar,Sesamum,0.6596000000000001,Other,13670.0,9010.0
2017,Gujarat,Jamnagar,Sesamum,0.6773899999999999,Other,10430.0,7070.0
2010,Gujarat,Junagadh,Sesamum,0.5081600000000001,Other,42900.0,21800.0
